timestamp,raw_price,filtered_price,z_score,label
1,78382.42969,78123.30234,2.3602645006016,SPIKE
1,78399.25781,78157.45547,1.7663123686974445,SPIKE
1,78284.3125,78399.67031,-1.771005364,CRASH
1,78438.17188,78348.3875,1.6591222471062177,SPIKE
1,78161.88281,78339.67891,-2.185625995,CRASH
1,78140.39063,78325.16875,-1.805817034,CRASH
1,78049.71094,78129.35859,-2.155256282,CRASH
1,77891.5625,78102.32656,-2.571208207,CRASH
1,77862.70313,78074.55781,-1.927435178,CRASH
1,77800.0,78039.14766,-1.764894378,CRASH
1,77636.39844,77987.25156,-1.964680453,CRASH
1,77802.85156,77741.04688,2.2296753691888704,SPIKE
1,77845.0,77750.94609,2.182332026450701,SPIKE
1,77634.85938,77742.48047,-1.865282482,CRASH
1,77617.8125,77682.41875,-1.617017671,CRASH
1,77615.64063,77680.96172,-1.545400851,CRASH
1,77576.17188,77673.07891,-1.811186003,CRASH
1,77497.0,77652.30703,-2.05403501,CRASH
1,77725.71875,77604.26016,1.7653534781772309,SPIKE
1,77875.17188,77709.69922,1.7989509552281815,SPIKE
1,77875.10156,77743.01016,1.562950809969661,SPIKE
1,78018.72656,77784.24766,2.1747670760902063,SPIKE
1,77862.71094,77937.95078,-2.309973787,CRASH
1,77855.96094,77926.11797,-1.808103654,CRASH
1,77816.86719,77914.40391,-1.886776634,CRASH
1,77918.03125,77857.43047,1.6562280754389906,SPIKE
1,77724.99219,77818.82031,-1.794646909,CRASH
1,77698.59375,77799.00547,-1.767171734,CRASH
1,77760.10156,77704.41641,1.644016719252601,SPIKE
1,77612.07031,77697.19297,-1.850753363,CRASH
1,77873.49219,77698.50078,2.2680670452868585,SPIKE
1,77963.86719,77718.87734,2.1574996628429304,SPIKE
1,77972.36719,77742.36484,1.6520690258297972,SPIKE
1,77730.79688,77815.19297,-1.870021552,CRASH
1,77680.25,77803.89063,-1.988834673,CRASH
1,77465.11719,77768.89141,-2.460562593,CRASH
1,77461.50781,77734.22344,-1.751888461,CRASH
1,77581.64844,77513.54063,1.8927253318992912,SPIKE
1,77604.15625,77532.55156,1.6296629436147023,SPIKE
